Gene,x,y
Plp1,281,1678
Plp1,282,422
Cplx2,282,1116
Aldoc,282,1490
Enc1,282,1584
Aldoc,283,1148
Prkca,284,1215
Plp1,284,1676
Cryab,285,435
Cplx2,285,700
Nrn1,285,1034
Plp1,285,1682
Plp1,286,369
Cryab,286,462
Cxcl14,286,1437
Plp1,286,1681
Enpp2,289,411
Cck,289,1257
Cck,289,1280
Plp1,289,1669
Cryab,290,404
Cryab,290,483
Cplx2,290,846
Cplx2,290,1290
Aldoc,290,1613
Plp1,290,1675
3110035E14Rik,291,981
Aldoc,291,1616
6330403K07Rik,292,420
Plp1,292,669
Aldoc,292,1380
Plp1,292,1667
Enc1,293,994
Enpp2,294,1684
Aldoc,295,1381
Plp1,295,1679
Cck,296,1285
Cplx2,296,1471
Satb1,296,1607
Cryab,296,1672
Neurod6,297,624
Plp1,299,488
Cplx2,299,586
Aldoc,299,1378
Cplx2,300,581
Aldoc,300,1467
Pvalb,301,179
Aldoc,301,784
Plp1,301,1679
Id2,302,1402
Plp1,302,1508
Cplx2,303,1031
Rgs12,304,333
Cplx2,304,1231
Pvalb,305,1811
Enpp2,306,488
Plp1,306,504
Cplx2,306,844
Cplx2,307,949
Enpp2,307,1802
Plp1,308,476
Cplx2,308,1563
Nrsn1,309,272
3110035E14Rik,309,1665
Prkca,310,480
Aldoc,310,825
Pcp4,310,1626
Plp1,310,1805
Pvalb,312,502
Plp1,313,484
Pvalb,313,501
Cnr1,313,853
Cryab,314,1525
Plp1,314,1817
Plp1,315,476
Plp1,315,492
Plp1,315,495
Plp1,315,1806
Sncg,316,860
Plp1,317,479
Cryab,317,500
6330403K07Rik,317,844
Plp1,318,491
Vip,318,819
Cadps2,318,1057
Plp1,318,1808
Plp1,319,473
Plp1,320,497
Cplx2,320,563
Crhbp,320,1138
Plp1,320,1813
Plp1,321,234
Enpp2,322,492
Cplx2,322,1506
Nrsn1,323,404
Cryab,323,1112
3110035E14Rik,323,1780
Arpp21,324,591
Aldoc,324,750
Plp1,325,481
Id2,325,788
Pcp4,325,1771
Plp1,326,482
Plp1,326,499
Cplx2,326,1784
Plp1,326,1811
6330403K07Rik,327,385
Cryab,327,1373
Plp1,328,243
Neurod6,328,1173
Pde1a,328,1546
Plp1,329,237
Id2,329,759
Id2,329,794
3110035E14Rik,329,1793
3110035E14Rik,330,722
Plp1,331,247
Cryab,332,252
Cplx2,332,1603
Plp1,333,239
Gad1,333,255
Plp1,333,1395
Cplx2,333,1442
Plp1,334,1396
Pde1a,334,1531
Plp1,335,1397
Plp1,336,244
Plp1,336,252
Enpp2,336,810
Gad1,336,1392
Plp1,339,254
Cplx2,339,1061
Reln,340,1013
Cplx2,340,1233
Neurod6,340,1276
Plp1,341,241
Enpp2,341,264
Pcp4,341,416
Slc6a1,341,1713
3110035E14Rik,341,1787
Plp1,342,250
Cplx2,342,1017
Cplx2,342,1244
Plp1,344,248
Plp1,344,1316
Plp1,344,1478
Cadps2,344,1574
Plp1,345,245
Pvalb,345,326
Plp1,345,1310
Nr4a2,345,1428
Pvalb,345,1714
Cplx2,347,441
Enpp2,348,1312
Plp1,348,1327
Aldoc,349,1610
Cplx2,349,1785
Cplx2,350,1310
Neurod6,350,1396
Pvalb,351,772
Plp1,351,1315
Cplx2,351,1342
3110035E14Rik,351,1495
Cplx2,351,1587
Cplx2,352,623
Plp1,352,1338
3110035E14Rik,352,1494
Aldoc,352,1615
Cplx2,352,1786
Aldoc,353,365
Cryab,353,1318
Hapln1,353,1720
Enpp2,354,1329
Nrn1,355,1131
Plp1,355,1687
Plp1,355,1695
Pcp4,356,262
Plp1,356,1328
Cryab,356,1476
Plp1,356,1853
Plp1,357,1688
3110035E14Rik,358,1512
Cplx2,358,1572
Plp1,359,1325
Aldoc,360,381
3110035E14Rik,360,436
Snca,360,1522
Aldoc,360,1615
Aldoc,360,1836
Snca,361,1520
Aldoc,362,356
Id2,362,1837
Plp1,363,1321
Plp1,363,1325
Sulf2,366,1482
Aldoc,367,614
Plp1,368,1317
Pvalb,369,773
Prkca,369,1164
Cryab,369,1522
Pvalb,371,765
Plp1,372,1408
Id2,373,1196
Plp1,375,250
Aldoc,375,1654
Plp1,376,249
Cplx2,377,1311
Slc6a1,378,1190
Aldoc,380,876
Cryab,380,899
Cplx2,381,393
Crym,382,1027
Cplx2,382,1163
Rgs4,382,1302
Cplx2,382,1355
Plp1,383,239
Plp1,383,244
Cxcl14,383,472
Cxcl14,384,471
Pcp4,384,1671
Cxcl14,385,469
Arpp21,385,782
Cux2,385,784
Cplx2,385,1168
Slc6a1,385,1656
Aldoc,385,1856
Cux2,386,781
Gad1,387,865
Cplx2,387,985
Satb1,387,1051
Id2,388,900
Cplx2,388,986
Cplx2,388,1254
Plp1,389,244
Cplx2,389,1108
Cplx2,389,1255
Gad1,390,1635
Pcp4,391,1610
Satb1,392,1057
Nrsn1,392,1659
Cplx2,393,1588
Cplx2,394,1327
Cplx2,394,1336
Cplx2,394,1527
Plp1,394,1687
Cplx2,395,789
Cryab,396,503
Cryab,396,1493
Cplx2,397,272
Sst,397,1175
Aldoc,398,663
Pvrl3,398,1179
Cplx2,398,1258
Cplx2,398,1406
Aldoc,399,250
Nrsn1,399,496
Cryab,399,501
Cdh13,399,1158
Gad1,399,1173
Cplx2,399,1405
Cplx2,399,1742
Cplx2,401,985
Aldoc,401,1033
Cplx2,401,1149
Gad1,401,1176
Pcp4,401,1671
Cplx2,402,442
Cplx2,402,1146
Gad1,402,1190
Pnoc,403,1174
Cplx2,403,1402
Cplx2,403,1448
Penk,404,466
Cplx2,404,639
Gad1,404,1165
Cplx2,404,1170
Rgs4,404,1616
Cryab,405,257
Grin3a,405,463
Cryab,405,660
Pcp4,405,1011
Pvalb,405,1139
Gad1,405,1173
Pvalb,405,1556
Sst,405,1856
Cplx2,406,746
Satb1,406,1158
Sst,406,1179
Serpini1,406,1196
Cplx2,407,1144
Cplx2,408,484
Pvalb,408,1397
Pvalb,408,1591
Snca,408,1798
Cplx2,408,1829
Neurod6,409,1001
Gad1,409,1164
Satb1,409,1649
Cplx2,410,427
Slc6a1,410,1029
Satb1,410,1653
Cplx2,410,1837
Penk,411,456
Pde1a,411,1177
Gad1,411,1184
Cplx2,412,829
Nrsn1,412,1191
Satb1,412,1662
Sst,412,1789
Pcp4,413,1199
Rgs12,413,1585
Cux2,414,810
Cplx2,414,828
Satb1,414,1168
Cplx2,414,1524
Aldoc,415,341
Neurod6,415,1151
Nrsn1,415,1170
Gad1,415,1187
Cplx2,416,982
Id2,416,1027
Pvalb,416,1147
Gad1,416,1157
Gad1,416,1397
Sst,416,1800
Enpp2,416,1805
Cplx2,417,589
Reln,417,1179
Cplx2,417,1198
Enpp2,417,1416
Col25a1,418,1166
Snca,419,538
Col25a1,419,1164
Npy2r,420,719
3110035E14Rik,420,772
3110035E14Rik,420,774
Cplx2,420,784
Npy2r,421,718
3110035E14Rik,421,773
Cplx2,421,1069
Pvalb,421,1171
Pcp4,421,1263
Cplx2,421,1774
Aldoc,422,778
Sst,422,1812
Id2,423,463
Cplx2,423,813
Pcp4,423,916
Trp53i11,423,1799
Synpr,423,1805
Pvalb,424,1175
Gad1,424,1190
Gad1,424,1198
Gad1,424,1788
Aldoc,425,421
Kctd12,425,446
Pde1a,425,1784
Id2,426,354
Cplx2,426,1822
Id2,427,871
Cplx2,427,953
Pvalb,427,957
Cdh13,427,1171
Gad1,427,1788
Gad1,427,1803
Cplx2,428,1140
Pvalb,428,1166
Reln,428,1174
Nrsn1,428,1182
3110035E14Rik,428,1793
Gad1,428,1797
Cplx2,429,1004
Enc1,429,1267
Cplx2,429,1629
Gad1,429,1814
Cplx2,430,813
Cplx2,430,815
Cplx2,430,1640
Qrfpr,430,1703
Reln,430,1788
Grin3a,430,1801
Sst,430,1809
Cplx2,431,814
Pvalb,431,1236
Col25a1,431,1561
Aldoc,431,1595
Cdh13,431,1701
Cplx2,432,390
Pvalb,432,1177
Cplx2,432,1367
Reln,432,1785
Sst,432,1814
Kctd12,433,474
Pvalb,433,1172
Pvalb,433,1178
Snca,433,1406
Enpp2,433,1694
Gad1,433,1700
Scg2,433,1711
Crhbp,433,1800
Sst,433,1815
Cplx2,434,1582
3110035E14Rik,434,1692
Bcl11b,434,1797
Crhbp,434,1809
Satb1,435,1250
Cryab,435,1518
Scg2,435,1707
Cxcl14,435,1743
Cxcl14,436,1058
Crhbp,436,1796
Crhbp,437,1684
Cdh13,437,1708
Thsd7a,437,1717
Slc6a1,437,1792
Gad1,437,1811
Aldoc,438,1067
Cplx2,438,1508
Sst,438,1695
Gad1,438,1699
Sst,438,1713
Gad1,438,1715
Sst,438,1784
Reln,438,1802
Cplx2,439,1297
Sst,439,1686
Sst,439,1694
Grin3a,439,1711
Sst,439,1812
Cplx2,440,664
Ndnf,440,1688
Gad1,441,1697
Satb1,441,1729
Satb1,441,1799
Cplx2,442,1298
Pvalb,442,1460
Col25a1,442,1802
3110035E14Rik,442,1829
Pcp4,443,854
Neurod6,443,913
Sst,443,1692
Crym,443,1715
Pvalb,443,1798
Pcp4,444,1024
Gad1,444,1713
Zcchc12,444,1721
Scg2,444,1809
Trp53i11,445,1679
Cryab,446,865
Cadps2,446,1693
Id2,447,325
Gad1,447,663
Pcp4,447,852
Neurod6,447,911
Aldoc,447,1833
3110035E14Rik,448,898
Cplx2,448,1162
Neurod6,448,1190
Gad1,448,1677
Neurod6,449,919
Cplx2,449,925
3110035E14Rik,449,1704
Enc1,449,1708
Sema3c,450,299
Cplx2,450,926
Pcp4,450,1010
Nrsn1,450,1579
Pvalb,450,1593
Neurod6,450,1666
Sst,450,1696
Sst,450,1811
Pde1a,451,477
Cryab,451,509
Cox6a2,451,758
Nrsn1,451,1411
Sst,451,1634
Sst,451,1638
Gad1,451,1673
Crhbp,452,1404
Nrsn1,452,1410
Nrsn1,452,1451
Pcp4,452,1688
Htr3a,453,1736
Enc1,454,449
Cplx2,454,773
Slc6a1,454,1115
Pcp4,454,1361
Gad1,454,1425
Reln,454,1679
Plp1,454,1698
Reln,454,1728
Crym,455,922
Pcp4,455,1004
Gad1,455,1420
Cadps2,455,1705
Cplx2,456,626
Cplx2,456,787
Nrsn1,456,889
Gad1,456,1403
Rasgrf2,456,1711
Pde1a,456,1816
Prkca,456,1847
Aldoc,457,1020
Gad1,457,1356
Nrsn1,457,1491
Satb1,458,545
Cxcl14,458,668
Pvalb,458,1392
Enc1,458,1440
Id2,458,1714
Aldoc,459,1068
Pvalb,459,1417
Aldoc,460,423
Cplx2,460,1213
Pcp4,460,1388
Gad1,460,1696
Pvalb,461,1252
Enc1,461,1276
Cplx2,462,363
Scg2,462,1696
Prkca,463,1615
Cdh13,463,1711
Pvalb,463,1820
Gad1,464,1399
Rasgrf2,464,1418
Crym,464,1699
Pvalb,465,1320
Gad1,465,1423
Rgs12,465,1607
Pde1a,465,1691
Gda,465,1707
Sst,465,1714
Nrsn1,465,1727
Gad1,465,1730
Tac1,466,1398
Pvalb,466,1416
Pvalb,466,1432
Rgs12,466,1607
Htr3a,466,1716
Gad1,466,1736
Nrsn1,467,1123
Pcp4,467,1184
Cxcl14,467,1278
Col25a1,467,1356
Cplx2,467,1450
Pvalb,467,1547
Cplx2,467,1765
Cplx2,468,626
Gad1,468,1411
Pvalb,468,1430
Pvalb,469,1398
Slc6a1,469,1456
Sst,469,1696
Npy2r,469,1720
Pvalb,469,1758
Nrsn1,470,1118
Pvalb,470,1405
Slc6a1,470,1439
Neurod6,471,1279
Cdh13,471,1534
Sst,471,1702
3110035E14Rik,472,549
Cplx2,472,1103
Scg2,472,1710
Satb1,472,1729
Satb1,473,1411
Pvalb,473,1415
Pvalb,473,1419
Satb1,473,1702
Reln,473,1720
Scg2,473,1732
Cplx2,473,1760
Cplx2,474,855
Lhx6,474,1373
Sst,474,1714
Gad1,475,365
3110035E14Rik,475,507
Pvalb,475,673
3110035E14Rik,475,1286
Cplx2,476,1236
Chrm2,476,1410
Col25a1,476,1440
Cplx2,477,502
3110035E14Rik,477,800
Pvalb,477,1438
Pvalb,477,1718
Sst,477,1724
Aldoc,478,403
Pvalb,479,658
Gda,479,1176
Gad1,479,1404
Gad1,479,1443
Pcp4,479,1522
Cplx2,480,1006
Cplx2,480,1244
Pvalb,480,1416
Cryab,480,1512
Satb1,481,469
Plp1,481,1116
Pvalb,481,1413
Pvalb,481,1415
Cxcl14,482,357
Snca,482,504
Cplx2,482,865
3110035E14Rik,482,1344
Serpini1,482,1425
Grin3a,483,334
Sst,483,739
Cadps2,483,795
3110035E14Rik,483,1349
Pvalb,483,1408
Satb1,483,1435
Col25a1,483,1521
3110035E14Rik,483,1625
Cck,483,1831
Plp1,484,1112
Kctd12,484,1354
Reln,485,329
Plp1,485,1105
Gad1,485,1432
Aldoc,485,1510
Cplx2,486,1190
Gad1,486,1397
Pvalb,486,1405
Pvalb,486,1422
Scg2,486,1435
Gad1,486,1515
Satb1,487,629
Pcp4,487,986
Nos1,487,1325
Col25a1,487,1413
Pvalb,487,1423
Rasgrf2,487,1438
Plp1,487,1462
Cplx2,487,1579
Pvalb,487,1590
6330403K07Rik,487,1666
Satb1,487,1832
Cplx2,488,332
Sst,488,687
Id2,488,794
Pcp4,488,983
Cplx2,488,1089
Crhbp,488,1431
Col25a1,488,1447
Cplx2,489,341
Serpini1,489,1066
Cplx2,489,1141
Cplx2,489,1374
Cplx2,490,340
Cplx2,490,889
Id2,490,1327
Calb2,490,1410
Nrsn1,490,1535
Cplx2,490,1781
Cplx2,491,726
Cplx2,491,1348
Cplx2,491,1697
Rgs4,491,1745
Grin3a,492,734
Plp1,492,1111
Snca,493,1841
Slc6a1,494,1450
Aldoc,494,1669
Snca,494,1842
Cplx2,495,931
Prkca,495,1071
Aldoc,495,1294
Slc6a1,495,1456
Trp53i11,496,349
Pcp4,496,382
Prkca,496,402
Slc6a1,496,841
Cplx2,496,1041
Aldoc,496,1293
Pvalb,496,1422
Pvalb,496,1430
Lamp5,497,792
Gad1,497,805
Cplx2,497,1068
Pvalb,497,1415
Crhbp,497,1435
Crhbp,497,1446
Satb1,498,626
Lamp5,498,791
Lamp5,498,793
Slc6a1,498,800
Cplx2,498,1275
Crhbp,498,1445
Enpp2,498,1451
Snca,499,383
Pcp4,499,391
Enc1,499,399
Id2,499,406
Pcp4,499,411
Cplx2,499,662
Gad1,499,796
Crhbp,499,1421
Pvalb,499,1444
Gad1,499,1578
Cplx2,499,1743
Rgs4,500,789
Aldoc,500,878
Cplx2,500,1226
Gad1,500,1424
Pde1a,501,396
Reln,501,781
Hapln1,501,810
Cplx2,501,1748
Pde1a,502,408
Aldoc,502,615
Nrsn1,502,783
Gad1,502,802
Cplx2,502,1020
Col25a1,503,791
Pvalb,503,1444
Cplx2,503,1750
Col25a1,504,778
Plp1,504,1096
Id2,505,802
Pvalb,505,1423
Cplx2,505,1671
Plcxd2,506,681
Htr3a,506,799
Nrn1,507,395
Reln,507,418
Gad1,507,776
Gad1,507,781
Serpini1,507,809
Id2,507,818
Cplx2,507,872
Cadps2,508,787
Gad1,508,802
Prkca,508,832
6330403K07Rik,508,843
Sema3c,509,389
Cplx2,509,408
Neurod6,509,412
Aldoc,509,597
Gad1,509,779
Gad1,509,808
Cplx2,509,1645
Gad1,509,1723
Cplx2,509,1733
Aldoc,510,598
Id2,510,770
Id2,510,792
Hapln1,511,773
Gad1,511,819
Cplx2,511,1277
Enc1,512,402
Nrsn1,512,783
Id2,512,790
Snca,512,813
Aldoc,512,1038
Pvalb,512,1146
Plp1,512,1730
Slc6a1,512,1781
Id2,513,791
Gad1,513,802
Nrsn1,514,912
Cck,514,988
Plp1,514,1735
Id2,515,783
Col25a1,515,786
Nrsn1,515,915
Cck,515,987
Aldoc,515,1755
Slc6a1,516,630
Col25a1,516,796
Cck,516,985
Satb1,516,1177
Pde1a,517,479
Gad1,517,772
Gad1,517,779
Gabrd,517,789
Col25a1,517,794
Id2,517,806
Gad1,517,812
Nrsn1,517,919
Nrsn1,517,923
Gad1,518,776
Cck,518,984
Cplx2,518,1731
Aldoc,519,1519
Htr3a,519,1711
Gad1,521,774
Nrsn1,521,790
Id2,521,1698
Prkca,522,414
Pvalb,522,657
Neurod6,522,769
Gad1,522,782
Scg2,522,812
Cplx2,522,1271
Lhx6,522,1497
Aldoc,522,1702
Gad1,523,809
Cplx2,523,844
Cplx2,524,557
Pvalb,524,652
Prkca,524,1450
Enpp2,525,791
Cadps2,525,798
Trp53i11,526,460
Col25a1,526,784
Rgs4,526,801
Pvalb,527,648
Lamp5,527,810
Nrsn1,527,1787
Cplx2,529,914
3110035E14Rik,529,964
Cplx2,529,1334
Gad1,531,646
Pvalb,532,638
Cplx2,533,998
Cplx2,533,1147
Cplx2,534,537
Pvalb,534,635
Gad1,534,645
Sst,534,651
Gad1,535,797
Cplx2,535,806
Cplx2,535,1001
Cplx2,536,1241
Trp53i11,537,1591
Sst,538,640
Cplx2,538,833
Arpp21,538,857
Cplx2,538,900
3110035E14Rik,538,1089
Prkca,538,1783
Aldoc,539,634
Pvalb,539,647
Nrsn1,539,675
Gad1,539,1101
Pcp4,540,374
Pcp4,540,377
Wfs1,540,487
Pcp4,540,935
Cplx2,540,1122
Gad1,540,1127
Enpp2,540,1132
Prkca,540,1544
Pcp4,541,378
Cox6a2,541,561
Pcp4,541,933
Gda,541,1144
Aldoc,542,556
Cplx2,542,1248
Cplx2,542,1254
Cplx2,543,692
Cnr1,543,1066
Cplx2,543,1255
Sst,544,635
Gad1,544,1130
Cplx2,545,449
Pvalb,545,490
Wfs1,545,523
Arpp21,545,841
Cplx2,545,1417
Rgs4,545,1796
Sema3c,546,513
Cplx2,546,538
Aldoc,546,1268
Id2,546,1590
Neurod6,547,1075
3110035E14Rik,547,1235
Cplx2,547,1673
Rgs4,547,1793
Snca,549,1158
Plp1,549,1410
Slc6a1,551,531
Aldoc,551,576
Cplx2,551,858
Pcp4,551,1175
Slc6a1,551,1566
Pvalb,552,654
Cplx2,552,857
Pcp4,552,1177
Cplx2,553,863
Arpp21,553,1208
Cplx2,553,1324
Pcp4,553,1686
Snca,554,500
Pcp4,554,1175
Aldoc,555,597
Id2,555,1116
Plp1,555,1415
Satb1,555,1593
Crhbp,556,656
Cplx2,556,813
Satb1,556,862
Pcp4,556,1169
Cplx2,556,1350
Nrsn1,557,681
Cplx2,557,814
Cplx2,557,1015
Gad1,557,1039
Prkca,557,1140
Rgs4,557,1419
Cplx2,558,1128
Enc1,558,1342
Enc1,558,1662
Cxcl14,559,517
Enc1,559,974
Id2,559,1120
Gad1,559,1181
Aldoc,559,1575
Cplx2,559,1785
Kctd12,560,397
Gad1,560,498
Nrsn1,560,674
Cplx2,560,814
3110035E14Rik,560,1547
Nrsn1,561,420
Id2,561,539
Enpp2,561,1404
Enpp2,561,1415
3110035E14Rik,561,1654
Rgs4,561,1729
Cadps2,562,1088
Cryab,562,1407
Plp1,562,1421
Nrsn1,562,1670
Aldoc,564,697
Prkca,564,999
Id2,564,1124
Cplx2,565,497
Rgs4,565,1732
3110035E14Rik,566,1108
Plp1,566,1417
Pcp4,566,1605
Rgs4,566,1728
Cplx2,566,1825
Cplx2,567,1062
Aldoc,567,1095
Cplx2,567,1329
Arpp21,568,430
Prkca,568,997
Aldoc,568,1122
Id2,568,1129
Cryab,568,1413
Cplx2,569,1081
Plp1,569,1417
Cplx2,569,1631
Aldoc,570,1089
Gad1,570,1741
Cplx2,571,1084
Plp1,571,1428
Id2,572,1100
Aldoc,572,1125
Aldoc,572,1334
Prkca,572,1437
Id2,572,1642
Cplx2,573,631
Aldoc,574,721
Cplx2,574,1057
Scg2,575,970
Id2,575,1119
Kit,576,684
Aldoc,576,1151
Cplx2,576,1288
Slc6a1,577,504
Id2,577,1116
Cplx2,577,1388
Plp1,577,1434
Prkca,577,1665
Pcp4,578,1108
Aldoc,578,1125
Arpp21,579,493
Cplx2,579,1175
Rprm,579,1616
Cplx2,580,964
Col25a1,580,1278
3110035E14Rik,580,1725
Id2,581,661
Pcp4,581,1302
3110035E14Rik,581,1501
Cryab,582,555
Pnoc,582,947
Cdh13,583,961
Zcchc12,583,1643
Cplx2,583,1824
Cplx2,584,514
Trp53i11,584,635
Cplx2,584,941
Cplx2,584,957
Rgs4,584,967
Prkca,584,1096
Aldoc,584,1134
Cplx2,584,1431
Slc6a1,584,1666
Cplx2,584,1692
Cplx2,585,628
Cplx2,585,648
Nrn1,585,1074
Aldoc,585,1135
3110035E14Rik,586,1106
Prkca,586,1496
Cplx2,586,1791
Id2,587,664
Rgs4,587,954
Aldoc,587,1130
Gad1,587,1613
Enc1,588,786
Pcp4,588,1231
Enc1,589,946
Neurod6,589,1013
Pvalb,589,1272
Pcp4,589,1352
Pvalb,590,1152
Cplx2,590,1330
Arpp21,590,1622
Gad1,590,1660
Cplx2,591,610
Pde1a,592,753
Cplx2,592,868
Cplx2,592,1040
Scg2,592,1489
Cplx2,593,522
Cplx2,593,936
Col25a1,593,958
Id2,593,1137
Pcp4,593,1219
Pcp4,593,1238
Scg2,593,1491
Cck,594,738
Rbp4,594,917
Aldoc,594,1102
Cplx2,595,869
Cplx2,595,1345
Vip,596,941
Cplx2,596,961
Rgs4,596,1087
Cplx2,596,1260
Cck,596,1793
Kctd12,597,476
Cux2,597,781
Aldoc,597,998
Enc1,597,1002
Enc1,597,1036
Cdh13,597,1614
Scg2,598,941
Cadps2,598,1128
Cplx2,598,1687
Pvalb,599,607
Aldoc,599,1010
Cplx2,599,1020
Enc1,599,1175
Satb1,599,1272
3110035E14Rik,599,1320
Nrn1,599,1374
Enc1,600,570
Id2,600,998
Aldoc,600,1102
Id2,601,648
Neurod6,601,864
Crym,601,1404
Cplx2,601,1610
Neurod6,602,863
Enpp2,602,1618
Prkca,602,1797
Aldoc,603,673
Id2,603,1009
6330403K07Rik,603,1434
Cplx2,603,1539
Prkca,603,1608
Gad1,603,1619
Cplx2,604,1036
Aldoc,604,1092
Cplx2,605,522
Cplx2,605,593
Id2,605,656
Cplx2,605,1437
Cplx2,605,1682
Satb1,606,440
Enpp2,606,988
6330403K07Rik,606,1242
Cplx2,606,1516
Prkca,607,484
Id2,607,1090
Slc6a1,608,756
Cplx2,609,521
Cplx2,610,566
Aldoc,610,637
Slc6a1,610,757
Aldoc,610,1150
Cplx2,610,1215
Pvalb,610,1299
Cryab,610,1786
Pvalb,610,1855
Id2,611,646
Kit,611,983
Cplx2,611,1557
Pde1a,611,1582
Nrn1,611,1611
Cadps2,611,1752
Fam19a1,612,1405
Snca,612,1518
Cplx2,612,1547
Cplx2,613,833
Id2,613,993
Enc1,613,1660
Cplx2,614,1685
Cplx2,615,531
Cplx2,615,564
Pcp4,615,757
Cplx2,615,1520
Pvalb,616,612
Rgs4,616,956
Prkca,616,1395
Cplx2,616,1587
Cplx2,616,1682
Cplx2,617,644
Cplx2,617,843
Nrsn1,617,1607
Nrsn1,618,763
Cplx2,618,1542
Pcp4,618,1777
3110035E14Rik,619,779
Cplx2,619,807
Pcp4,619,1163
Cplx2,619,1196
Cpne5,619,1498
Enc1,619,1805
Snca,620,576
Aldoc,620,646
Cplx2,620,899
Cplx2,620,957
3110035E14Rik,620,1593
Snca,621,575
Slc6a1,621,811
Neurod6,621,1167
Pvalb,621,1433
Pcp4,621,1470
3110035E14Rik,621,1594
Cplx2,621,1857
Neurod6,622,1135
Cplx2,622,1231
Rgs4,622,1409
Cplx2,622,1496
Lamp5,622,1833
Cplx2,623,497
Nrsn1,623,508
Cplx2,623,797
Reln,623,1680
Aldoc,624,1000
Pde1a,624,1190
Cplx2,624,1209
Neurod6,624,1259
Neurod6,624,1275
Prkca,624,1352
Reln,624,1679
Rasgrf2,625,776
Cplx2,625,863
Neurod6,625,1276
Prkca,625,1320
Pvalb,625,1507
Cplx2,625,1666
Nrn1,626,643
Cxcl14,626,782
Neurod6,626,1278
Prkca,626,1325
Nrsn1,626,1347
Cplx2,627,488
Neurod6,627,512
Bcl11b,627,1110
Cck,627,1143
Pcp4,628,1357
Prkca,628,1408
Prkca,629,450
3110035E14Rik,629,469
Fam19a1,629,743
Prkca,629,957
Prkca,629,1620
Gad1,629,1692
Aldoc,630,1149
Cplx2,630,1515
3110035E14Rik,631,1260
Neurod6,631,1348
Pcp4,632,828
Nrn1,632,1440
3110035E14Rik,632,1444
Aldoc,632,1791
Sulf2,633,455
Slc6a1,633,459
Cplx2,633,597
3110035E14Rik,633,958
Nrsn1,633,1126
Cplx2,633,1263
Pvalb,633,1628
Nrsn1,634,669
Cplx2,634,808
Neurod6,634,1121
Enc1,634,1551
Cplx2,635,501
Pcp4,635,975
Cplx2,635,1043
Nrsn1,635,1130
Gad1,635,1140
Neurod6,635,1367
Cplx2,636,1564
Cplx2,636,1858
Satb1,637,460
3110035E14Rik,637,471
Npy2r,637,1140
Prkca,637,1409
Cplx2,637,1415
Pcp4,637,1541
Ndnf,637,1548
Pcp4,638,458
Grin3a,638,465
Aldoc,638,572
Crym,638,724
Cplx2,638,742
Cplx2,638,772
Enpp2,638,908
Nrsn1,638,1038
Col25a1,638,1136
Crhbp,638,1141
Cplx2,638,1297
Enc1,638,1371
Enc1,638,1547
Ndnf,638,1549
Cplx2,639,773
Aldoc,639,1020
Cplx2,639,1044
Fam19a1,639,1048
Cplx2,639,1289
Enc1,639,1546
Cplx2,640,601
Slc17a8,640,1144
Nrn1,640,1382
Cryab,641,915
Gad1,641,936
Gad1,641,982
Chrm2,641,1141
Prkca,641,1181
Pvalb,641,1200
Neurod6,641,1415
Prkca,641,1584
Aldoc,642,974
Slc6a1,642,1138
Pcp4,642,1330
Enc1,642,1417
Pde1a,642,1422
Cplx2,642,1518
Nrsn1,643,575
Nrsn1,643,730
Pcp4,643,1244
6330403K07Rik,643,1256
Prkca,643,1284
Pvalb,643,1345
Pde1a,643,1353
Neurod6,643,1371
Aldoc,643,1457
Cplx2,643,1496
Cplx2,644,917
Pvalb,644,1099
Aldoc,644,1248
Snca,644,1447
Pcp4,644,1757
Cplx2,644,1777
Cplx2,645,486
Htr3a,645,1025
Aldoc,645,1163
Npy2r,645,1258
Cplx2,645,1742
Cplx2,646,709
Cplx2,646,710
3110035E14Rik,646,767
Cxcl14,646,989
Scg2,646,1095
Tac1,646,1141
Gad1,646,1147
Scg2,646,1158
Sema3c,646,1402
Id2,646,1487
Cplx2,646,1665
Cplx2,647,950
Nrn1,647,982
Neurod6,647,1021
Pvalb,647,1056
Cox6a2,647,1125
Gad1,647,1134
Rgs4,647,1165
Prkca,647,1196
3110035E14Rik,647,1380
Crym,647,1409
Pde1a,647,1432
Id2,647,1456
Pvalb,647,1586
Cplx2,647,1595
Crhbp,648,1083
Pvalb,648,1087
Npy2r,648,1127
Pde1a,648,1222
Neurod6,648,1263
Neurod6,648,1418
Enc1,648,1567
Cplx2,648,1607
Aldoc,649,806
Prkca,649,1026
Scg2,649,1101
Pcp4,649,1174
Neurod6,649,1343
Pcp4,649,1841
Kit,650,1004
Neurod6,650,1016
Satb1,650,1093
Pvalb,650,1114
Neurod6,650,1239
Neurod6,650,1271
Cplx2,650,1386
Neurod6,650,1434
Cplx2,650,1439
Pcp4,650,1776
Cplx2,650,1844
Crhbp,651,1097
Pvalb,651,1123
Satb1,651,1150
Crhbp,651,1158
Scg2,651,1161
Prkca,651,1252
Neurod6,651,1426
Prkca,651,1442
Id2,651,1457
Prkca,651,1632
Cplx2,652,596
Pvalb,652,1107
Crhbp,652,1146
Slc6a1,652,1275
Neurod6,652,1394
Crym,652,1398
Snca,652,1503
Cplx2,652,1585
Cryab,653,781
Sst,653,1078
Satb1,653,1117
Kit,653,1202
Pvalb,653,1299
Rasgrf2,653,1368
Cplx2,653,1430
Prkca,654,586
Cplx2,654,722
Gad1,654,1091
